dataset,model,n_budget,instance_idx,M,method,allocation,explor_share_realized,n_exploration,n_estimation,spearman_mean,spearman_std,kendall_mean,top3_mean,top5_mean,mse,mse_ratio_b2,kendall_per_run,kendall_std,mse_ci_lower,mse_ci_upper,mse_norm,mse_norm_std,mse_per_run,mse_std,n_coal_final,spearman_ci_lower,spearman_ci_upper,spearman_per_run,time_mean,time_std,top3_per_run,top3_std,top5_per_run,top5_std,variance
california,ridge,5000,2,8,abc_shap,A0,0.9922,4961.0,39.0,1.0,0.0,0.9999999999999998,1.0,1.0,6.592352706517828e-15,270.79463764064286,"[0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998]",0.0,4.383430301218675e-15,9.131523137662012e-15,8.240440883147286e-16,8.258060656443705e-16,"[2.2106816894859573e-14, 8.749069495308453e-15, 5.156526106264432e-16, 1.0193519563610164e-14, 8.911441031459469e-16, 7.309735113559e-16, 6.837561033486314e-15, 1.0736525343098904e-15, 1.0088060841474258e-15, 2.7504095153274917e-14, 3.360354300048904e-15, 5.698112122094712e-15, 6.224765812556681e-15, 5.0183692997613984e-15, 1.461048807418441e-14, 2.247712332614534e-15, 1.1325663905651783e-15, 9.161689021139233e-15, 2.7345318377159277e-15, 5.661445452878008e-16, 3.005350412662652e-15, 4.871443736546111e-15, 1.2514594199497584e-15, 3.964721354232854e-15, 1.5038275312945564e-14, 1.4638545554339012e-14, 1.2983085887654732e-14, 2.4902146325605942e-15, 6.875237949146872e-15, 2.2862222154028716e-15]",6.606448525154964e-15,4961.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.6329898733024797,0.2331908748479656,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.0,7.652311186400661e-16
california,ridge,5000,2,8,b1_uniform,A0,0.0,0.0,5000.0,1.0,0.0,0.9999999999999998,1.0,1.0,2.9070704002918153e-16,11.941398021142604,"[0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998]",0.0,2.3986006087323787e-16,3.479403527466729e-16,3.633838000364769e-17,1.8632546017500872e-17,"[2.7493054157838225e-16, 8.702071148704585e-17, 2.5726471522644765e-16, 2.5720779848150183e-17, 2.6233777787369277e-16, 4.4164642240940903e-16, 1.1470820817523081e-16, 1.1275425492275115e-16, 2.5627602488840445e-16, 1.2661271711072784e-16, 1.7157635298894002e-16, 4.37037938113648e-16, 1.4495121403742662e-16, 2.797607831523004e-16, 2.8523021615686645e-16, 4.4056892528946676e-16, 1.3979554916019982e-16, 3.2218791670175633e-16, 3.1838344143699403e-16, 3.823073040883419e-16, 2.4801607667111436e-16, 3.312549220929567e-16, 5.575074156504163e-16, 4.784321016749609e-16, 1.215298837232712e-16, 6.169880216962148e-16, 3.8246621737564414e-16, 5.571463631894113e-16, 2.434388124172797e-16, 3.0335959173799383e-16]",1.4906036814000698e-16,5000.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.6728074533476804,0.083322466641958,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.0,1.5233345353644056e-17
california,ridge,5000,2,8,b2_stratified,A0,0.0,0.0,5000.0,1.0,0.0,0.9999999999999998,1.0,1.0,2.434447285941529e-17,1.0,"[0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998]",0.0,1.9922542254163508e-17,2.968662513582355e-17,3.0430591074269113e-18,1.6058666038209657e-18,"[1.5121684830370628e-17, 2.796385703497441e-17, 4.888376468538465e-17, 3.117092934572382e-17, 8.817489752737573e-18, 2.5363814709167796e-18, 1.376394855362201e-17, 2.0137875355276253e-17, 1.495976329661742e-17, 1.7431238743583876e-17, 3.1728364161199446e-17, 3.133658330221366e-17, 9.597555723611786e-18, 2.5839510322256428e-17, 5.55410409443639e-17, 2.482091621477906e-17, 2.370555743907079e-17, 5.918626536734231e-17, 3.28556132323214e-17, 2.7715024000485773e-17, 1.2148319521437358e-17, 1.5994564372440248e-17, 2.455624616543426e-17, 3.15958854965768e-17, 2.0222558995395307e-17, 1.8693747095658322e-17, 2.6942675370387056e-17, 2.6417187785402998e-17, 2.3500513124736314e-17, 7.14912407813788e-18]",1.2846932830567724e-17,5000.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.6944255199904243,0.0983771780880431,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.0,2.754277196886519e-18
california,ridge,5000,2,8,b3_is,A0,0.0,0.0,5000.0,1.0,0.0,0.9999999999999998,1.0,1.0,1.1422684105789411e-16,4.692105748911979,"[0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998]",0.0,9.79555334455281e-17,1.3215744599143958e-16,1.4278355132236764e-17,5.7935507263241645e-18,"[8.121220216464446e-17, 7.9469014617485e-17, 1.3619656898853544e-16, 2.0461343301491814e-16, 6.028048555243233e-17, 4.43044087305284e-17, 1.5070030333899717e-16, 5.965155427696296e-17, 1.7671439223501402e-16, 6.698930655706039e-17, 1.0657071694375905e-16, 3.8731496360005314e-17, 2.0214740678600055e-16, 1.1976646365524493e-16, 1.0711657468440381e-16, 1.38576523797718e-16, 1.450439510062102e-16, 1.3988030744769296e-16, 2.0190178342767438e-16, 1.4212152486027013e-16, 8.499967188669913e-17, 7.655468895395132e-17, 1.4432834350096943e-16, 7.385792430820051e-17, 8.656055915964771e-17, 1.209009584197478e-16, 8.530283500446161e-17, 1.7174147798831864e-16, 9.754249602028289e-17, 8.302785804898632e-17]",4.634840581059331e-17,5000.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.8476628966707115,0.0994818049819666,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.0,2.626608897174773e-18
california,ridge,5000,2,8,b4_antithetic,A0,0.0,0.0,5000.0,1.0,0.0,0.9999999999999998,1.0,1.0,2.901248772035178e-16,11.917484468812855,"[0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998]",0.0,2.4053564097936673e-16,3.364472598125393e-16,3.626560965043973e-17,1.7340699190180292e-17,"[1.7943747543682988e-16, 2.0427059392273496e-16, 5.239105170035349e-16, 4.787273976051821e-16, 2.3673121042786813e-16, 8.462639928331267e-17, 5.31700148358436e-16, 2.2592411762125865e-16, 3.5522606761285476e-16, 2.4854557069374526e-16, 2.4630665033180827e-16, 4.210400542488763e-16, 1.808367378540681e-16, 3.705098604223271e-16, 2.314708011996831e-16, 2.8980306821103966e-16, 9.97039875854216e-17, 2.1200648090703566e-16, 1.5123903280748982e-16, 2.984928194558016e-16, 2.9057543886208334e-16, 7.343670074139319e-17, 2.6769702194794585e-16, 3.48932367598338e-16, 4.799351935678005e-16, 2.3052286128564485e-16, 6.805737083971749e-16, 2.0098791241848041e-16, 2.6899831065347634e-16, 2.91577809643888e-16]",1.3872559352144234e-16,5000.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.654109173337929,0.1154576538367231,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.0,1.4962788837089117e-17
california,ridge,5000,3,8,abc_shap,A0,0.9922,4961.0,39.0,1.0,0.0,0.9999999999999998,1.0,1.0,2.0206461742702173e-14,1783.9086360379083,"[0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998]",0.0,1.3629240945498523e-14,2.8434110823181804e-14,2.525807717837772e-15,2.7212738526964065e-15,"[1.9534431991959526e-14, 7.924463058776223e-16, 9.080397627522535e-14, 6.936905765330696e-15, 2.049636850407144e-14, 1.8675798120921978e-14, 1.884049941080247e-14, 1.4477460387246045e-14, 1.0269529045715556e-14, 8.177026388171214e-15, 3.3959767124193408e-15, 1.7593106428272056e-15, 2.050466967488856e-14, 5.30358748559517e-15, 7.335717788828516e-15, 4.437297897594966e-14, 3.741683152676712e-15, 2.1503801899798576e-14, 1.0655252067575237e-14, 5.247994803189753e-14, 8.634626136104712e-14, 3.582985552811922e-15, 7.26060359151016e-15, 1.4201742961617929e-14, 2.3985378015785182e-14, 3.3807369994412943e-14, 8.386753055178777e-15, 1.1828493676780274e-14, 2.6415726140995147e-14, 1.0321169303147313e-14]",2.177019082157125e-14,4961.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.6114229100135466,0.1976359423766897,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.0,2.192657058393064e-15
california,ridge,5000,3,8,b1_uniform,A0,0.0,0.0,5000.0,1.0,0.0,0.9999999999999998,1.0,1.0,1.0353030853345955e-16,9.14007676535504,"[0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998]",0.0,8.871556013882594e-17,1.1946406723957404e-16,1.2941288566682444e-17,5.5007663658155576e-18,"[1.0382322415762412e-16, 1.3282257903128234e-16, 1.4466234428613254e-16, 9.920768893103935e-17, 9.409789044938149e-17, 7.595116690047965e-17, 7.42358066053539e-17, 6.079534450401534e-17, 7.408486160321267e-17, 1.6141157536538214e-16, 4.589523749488071e-17, 9.448825440091882e-17, 1.7668090362800094e-16, 5.796932857389693e-17, 1.8019467299245776e-16, 1.545313504345825e-16, 9.23547799092614e-17, 6.25663346940003e-17, 1.1064406088302383e-16, 2.0394878940991502e-16, 4.2236179696901836e-17, 6.94743611662623e-17, 8.821835285078557e-17, 1.6024484099934808e-16, 1.0088102692302522e-16, 1.222810575915931e-16, 7.059263347417708e-17, 2.648212655849971e-17, 1.3015777732494423e-16, 9.49747051634076e-17]",4.400613092652445e-17,5000.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.6669491699663922,0.0798507160669867,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.0,7.377763968683917e-18
california,ridge,5000,3,8,b2_stratified,A0,0.0,0.0,5000.0,1.0,0.0,0.9999999999999998,1.0,1.0,1.1327072101394762e-17,1.0,"[0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998]",0.0,9.659964050267853e-18,1.2907585081967096e-17,1.4158840126743453e-18,5.467503724161556e-19,"[9.82798373537839e-18, 1.80633010361901e-17, 9.148622965071019e-18, 1.5092940215038207e-17, 1.4639835719767612e-17, 1.0500731591201782e-17, 1.2489399440567022e-17, 1.2295099004526951e-17, 1.0757977316129817e-17, 5.038390068896119e-18, 1.5123029039092454e-17, 1.2021096651990688e-17, 1.1585817318139981e-17, 1.0309809257605945e-17, 3.465284949960406e-18, 1.5660209992893288e-17, 1.542911565453874e-17, 1.3744931585029329e-17, 3.2582767082522603e-18, 9.285243674132506e-18, 1.2482192596835674e-17, 5.7546606328351846e-18, 4.04050790490841e-18, 1.545269613137967e-17, 9.096201502889255e-18, 1.9969149399032102e-17, 1.5568971829018604e-17, 1.616312141860409e-17, 6.606543758584852e-18, 6.94102194335242e-18]",4.374002979329245e-18,5000.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.6677308033375691,0.075049840640199,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.0,1.1422765359117772e-18
california,ridge,5000,3,8,b3_is,A0,0.0,0.0,5000.0,1.0,0.0,0.9999999999999998,1.0,1.0,7.357824608222352e-17,6.495786856796245,"[0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998]",0.0,6.776714564708351e-17,7.923555967097449e-17,9.19728076027794e-18,2.072666733287571e-18,"[7.351239093123875e-17, 6.343710896078406e-17, 4.537904068038105e-17, 7.54680585442703e-17, 9.821941759569377e-17, 4.649923860326327e-17, 9.828916867868874e-17, 4.892868270851166e-17, 6.811160121112188e-17, 4.9691595621108046e-17, 9.656285088370962e-17, 8.26321530118667e-17, 9.813898031559733e-17, 9.371860960666758e-17, 6.616435312249249e-17, 1.110273133590999e-16, 7.238357200963462e-17, 6.938339300802344e-17, 7.103044558277405e-17, 6.191627875711057e-17, 8.150240551398732e-17, 6.341159305680097e-17, 6.990768835860147e-17, 8.780773601463543e-17, 7.39582918603986e-17, 6.357723743442465e-17, 7.790659610661604e-17, 8.009280920003156e-17, 5.996293462660162e-17, 5.872583710257049e-17]",1.6581333866300567e-17,5000.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.841663756625106,0.0928863096608492,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.0,1.068934445682e-18
california,ridge,5000,3,8,b4_antithetic,A0,0.0,0.0,5000.0,1.0,0.0,0.9999999999999998,1.0,1.0,1.3779809818436554e-16,12.165376626091904,"[0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998]",0.0,1.2076507565985078e-16,1.527134679098449e-16,1.7224762273045693e-17,5.497284069201265e-18,"[1.1385206128799883e-16, 1.336807171907283e-16, 1.1367756606102388e-16, 9.624035166137199e-17, 1.6416746867903067e-16, 1.878005763322493e-16, 1.1941288387299473e-16, 2.4809338291562975e-16, 1.5220267351283363e-16, 1.7927965090604697e-16, 1.455925188137323e-16, 1.5198471141627763e-16, 1.129785083157996e-16, 7.488514210628239e-17, 9.510839668896603e-17, 2.23239903893486e-16, 1.4994044177309655e-16, 8.233329317720638e-17, 1.0526714961323497e-16, 6.770888955102884e-17, 1.6819943328458363e-16, 1.6529469619275953e-16, 1.744767035674233e-16, 9.274618536634226e-17, 1.0686223380712728e-16, 9.057921855986602e-17, 1.7632910853028785e-16, 9.436198090427054e-17, 1.8201818388329484e-16, 1.6562891366599212e-16]",4.3978272553610117e-17,5000.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.6422016400067757,0.0688045574900068,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.0,7.527599431760037e-18
