dataset,model,n_budget,instance_idx,M,method,mse,mse_std,mse_norm,mse_norm_std,mse_ci_lower,mse_ci_upper,mse_ratio_b2,spearman_mean,spearman_std,spearman_ci_lower,spearman_ci_upper,kendall_mean,kendall_std,top3_mean,top3_std,top5_mean,top5_std,variance,n_exploration,n_estimation,time_mean,time_std,n_coal_final,mse_per_run,spearman_per_run,kendall_per_run,top3_per_run,top5_per_run
california,ridge,1000,5,8,abc_shap,2.8836601837480533e-15,2.3325934411467723e-15,3.6045752296850666e-16,2.9157418014334654e-16,2.11844557569589e-15,3.746206919309563e-15,3.9853483515228794,1.0,0.0,1.0,1.0,0.9999999999999998,0.0,1.0,0.0,1.0,0.0,2.9269038656272286e-16,480.0,520.0,0.11448741000009856,0.0016697879018914966,480.0,"[1.0074922873038451e-14, 6.328109158182828e-16, 2.7460797891097664e-15, 2.53974989842096e-15, 1.6700092425010183e-15, 2.6752471782394367e-15, 4.361850279049269e-15, 9.076974875929343e-16, 2.471973127757968e-15, 1.141373245467536e-15, 5.687896301967406e-15, 3.987189739733019e-15, 3.94424521649299e-15, 6.066366968811105e-15, 7.318872002083802e-16, 1.7018420850997685e-15, 3.1711695549235538e-15, 1.7476592194373696e-15, 3.615054851492213e-16, 2.073927635577371e-15, 6.5225266219728304e-15, 1.148577974382636e-15, 3.479848836358374e-15, 1.5481971947667487e-15, 1.0807012927023376e-15, 1.0657594213454394e-15, 1.2400712031812015e-15, 2.820642704536752e-15, 7.014085385881335e-16, 8.206668280211337e-15]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
california,ridge,1000,5,8,b1_uniform,4.0343158735138425e-15,1.7929615366456096e-15,5.042894841892303e-16,2.241201920807012e-16,3.423304945452348e-15,4.6579304422254865e-15,5.575606379227842,1.0,0.0,1.0,1.0,0.9999999999999998,0.0,1.0,0.0,1.0,0.0,3.9073153324138485e-16,0.0,1000.0,0.08774585999975291,0.0019947660693284994,1000.0,"[4.623940447365403e-15, 5.223825929995577e-15, 2.49464140017682e-15, 1.7659490621041449e-15, 3.993800983115223e-15, 4.085397912402639e-15, 2.5418313403229907e-15, 5.653069466067622e-16, 2.9555675941057458e-15, 4.844761458046252e-15, 2.8847798294410052e-15, 1.631608392369365e-15, 6.8081224429615134e-15, 7.808059435372975e-15, 5.510324047876082e-15, 5.0114935224424955e-15, 3.9064098725849705e-15, 5.750883791125749e-15, 3.1751629037525557e-15, 2.5273475691656912e-15, 3.9472538864268566e-15, 5.361261906404391e-15, 2.860975894660575e-15, 4.6502090155872806e-15, 6.178180471040145e-15, 1.3281996783891843e-15, 6.9742802588618135e-15, 2.178815051210019e-15, 3.2256332212475572e-15, 6.215451940253468e-15]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
california,ridge,1000,5,8,b2_stratified,7.235654024186243e-16,3.731597810694268e-16,9.044567530232804e-17,4.664497263367835e-17,5.899351657381694e-16,8.624143809288265e-16,1.0,1.0,0.0,1.0,1.0,0.9999999999999998,0.0,1.0,0.0,1.0,0.0,8.49301385475949e-17,0.0,1000.0,0.08982663999777288,0.0016025103228502753,1000.0,"[3.446604681197051e-16, 7.902092660650616e-16, 1.3249106028182262e-15, 7.282179357245146e-16, 3.2932782009092935e-16, 6.508967486745265e-16, 1.0394452278148737e-15, 8.051521972337024e-16, 7.550211174639893e-16, 4.721603717308065e-16, 9.435890201174446e-16, 5.31259874710582e-16, 3.040386128951846e-16, 7.715792997020633e-16, 9.184412022832413e-16, 1.2332190015640084e-15, 4.533874586368442e-16, 8.652145896667097e-16, 1.0182182615485554e-15, 2.7364421279179573e-16, 1.8636441304994307e-15, 1.3855609932082433e-16, 8.593680267403211e-16, 5.876616026273902e-16, 7.451807080353918e-16, 2.786086845345208e-16, 3.896115014169699e-16, 1.2705303890199619e-15, 4.2709187255140963e-16, 5.94115768159745e-16]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
california,ridge,1000,5,8,b3_is,7.432317714675368e-16,3.2404427373956653e-16,9.29039714334421e-17,4.0505534217445816e-17,6.298250529662518e-16,8.661818305988256e-16,1.027179808463996,1.0,0.0,1.0,1.0,0.9999999999999998,0.0,1.0,0.0,1.0,0.0,4.9013419122524224e-17,0.0,1000.0,0.11015144000120927,0.002212807568871936,1000.0,"[2.902457358381695e-16, 4.2169504075961875e-16, 6.447536085108133e-16, 4.478133258356023e-16, 9.814078441690268e-16, 6.949160693633342e-16, 1.1677869174086572e-15, 1.2170732234774396e-15, 4.49356863739308e-16, 5.274923999911393e-16, 9.600990166215465e-16, 7.195139977255061e-16, 7.44228635455394e-16, 6.798173850603916e-16, 7.178628600420931e-16, 7.681434075556114e-16, 1.2223695939930806e-15, 3.7518574315492856e-16, 1.4067116435176026e-15, 6.638711483694447e-16, 8.518926825423598e-16, 4.0316540767805403e-16, 6.604550977567558e-16, 2.3779454107254854e-16, 7.644632058320235e-16, 1.5777143649762554e-15, 6.301180956697658e-16, 1.0226848184689446e-15, 4.535344055008373e-16, 5.947860639398517e-16]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
california,ridge,1000,5,8,b4_antithetic,4.053173240143047e-15,2.5066441660347513e-15,5.066466550178809e-16,3.133305207543439e-16,3.239607621005746e-15,4.966782658797374e-15,5.601668109882971,1.0,0.0,1.0,1.0,0.9999999999999998,0.0,1.0,0.0,1.0,0.0,4.1194199846701615e-16,0.0,1000.0,0.08416161000107726,0.001822071862772009,1000.0,"[3.0564706483833657e-15, 3.879078691379054e-15, 7.838418136715414e-16, 4.0469299094771245e-15, 1.3991723149629575e-15, 1.86868776280593e-15, 2.261210010433166e-15, 4.538916872157571e-15, 4.9031595457928295e-15, 6.338567263528606e-16, 2.85597260393579e-15, 1.6780530597546745e-15, 7.855505966377592e-15, 1.5078259617827036e-15, 7.911963536957271e-15, 6.427462814003949e-15, 2.8140849837456256e-15, 9.321552809941887e-15, 2.297544240258729e-15, 2.6113164658153286e-15, 2.2054525675796496e-15, 1.3380821198491036e-15, 1.938231962953999e-15, 7.779044131411081e-15, 4.568203554229003e-15, 5.467586020267892e-15, 3.641245097763774e-15, 6.252120107930863e-15, 8.362761235184933e-15, 7.389863669131163e-15]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
california,ridge,1000,6,8,abc_shap,8.439722631992771e-16,9.221008695051043e-16,1.0549653289990964e-16,1.1526260868813804e-16,5.576336956669759e-16,1.20378704449086e-15,4.120010390888586,1.0,0.0,1.0,1.0,0.9999999999999998,0.0,1.0,0.0,1.0,0.0,8.784003225949235e-17,480.0,520.0,0.1159699633300382,0.0035568966922280734,480.0,"[1.2804689081284238e-15, 4.760258618060141e-16, 5.357962611064867e-16, 1.531346496935367e-16, 6.458167362854554e-16, 6.658257350656223e-16, 3.0614700481090353e-15, 6.699701582482169e-16, 1.6585466048773016e-16, 3.649010069970348e-15, 2.8566720860118526e-16, 8.512906496820465e-16, 4.707341108720309e-16, 4.093009687064877e-16, 8.256930715621741e-16, 7.303325172766705e-16, 1.14665654485617e-15, 9.605609410611684e-16, 2.472852288535114e-16, 2.286393398012514e-16, 2.649278149076976e-16, 3.6790812193776735e-15, 3.664514774973069e-16, 4.974292665948069e-16, 5.935257430927921e-16, 6.866094503683746e-17, 5.717771897300021e-16, 4.525513941545853e-16, 4.527107118766811e-16, 9.125184635363672e-16]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
california,ridge,1000,6,8,b1_uniform,1.3377218725070215e-15,6.554296633468139e-16,1.6721523406337769e-16,8.192870791835174e-17,1.1080621991425418e-15,1.589484285279583e-15,6.530342589643277,1.0,0.0,1.0,1.0,0.9999999999999998,0.0,1.0,0.0,1.0,0.0,1.3072981916443817e-16,0.0,1000.0,0.08889308333358106,0.002248672052558812,1000.0,"[6.997615095502022e-16, 5.096053017309146e-16, 1.6195079680773564e-15, 1.1853893868966013e-15, 5.472731626558005e-16, 2.2702913062304986e-15, 7.062037826553902e-16, 1.3431726370431916e-15, 5.502476795398873e-16, 2.040318583487542e-15, 1.0943741692707094e-15, 1.110406548022255e-15, 1.5041789529867776e-15, 1.6073889947023086e-15, 1.1257512944657242e-15, 1.6590029339342884e-15, 7.053155143764163e-16, 1.729166598715838e-15, 1.701954302272896e-15, 3.341833565602368e-15, 1.6903950958670705e-15, 2.3263186046085354e-15, 1.3219983989480846e-15, 1.0823350579142037e-15, 4.627197582397452e-16, 4.999536515374787e-16, 1.782886123199239e-15, 1.364007093456985e-15, 1.900248437320564e-15, 6.496497619017745e-16]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
california,ridge,1000,6,8,b2_stratified,2.0484712006205712e-16,1.1434107238719223e-16,2.560589000775714e-17,1.429263404839903e-17,1.6502438468946416e-16,2.4789421340272203e-16,1.0,1.0,0.0,1.0,1.0,0.9999999999999998,0.0,1.0,0.0,1.0,0.0,2.145289017390501e-17,0.0,1000.0,0.09043276333153093,0.0016136082275881591,1000.0,"[4.703990855655034e-16, 2.4602544244166695e-16, 2.0124364780296013e-16, 1.0778823053696301e-16, 1.958604049257614e-16, 1.0909435528162796e-16, 2.563479443968349e-16, 3.9767490875379414e-16, 5.879975154840372e-17, 4.185416339077672e-16, 3.1463399261541106e-16, 2.6004378354853256e-16, 1.438914601318635e-16, 2.828936220119435e-16, 3.344299039555082e-17, 1.2372848287244654e-16, 1.5328632701775594e-16, 9.993607722487222e-17, 2.8816540177712366e-16, 2.045851963396494e-16, 7.948461157213195e-17, 1.210769616883522e-16, 1.4881327578772664e-16, 4.3402059130441315e-16, 2.490857485011273e-16, 1.0484825539582814e-16, 2.1776695832249862e-16, 6.834579538516866e-17, 1.4312867882662786e-16, 2.1245998598140734e-16]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
california,ridge,1000,6,8,b3_is,1.6806026468071835e-16,8.920534997975672e-17,2.1007533085089794e-17,1.115066874746959e-17,1.3871440829878843e-16,2.000400013343811e-16,0.8204180006524162,1.0,0.0,1.0,1.0,0.9999999999999998,0.0,1.0,0.0,1.0,0.0,1.604651215551327e-17,0.0,1000.0,0.11044977666557922,0.0021665929074167136,1000.0,"[3.488863411926278e-16, 1.8344989870508485e-16, 1.8506073885085723e-16, 1.7218552220537193e-16, 1.5758976040717254e-16, 3.051030899858688e-16, 4.310590378540668e-17, 2.0900763738846853e-16, 8.981279150944482e-17, 1.1345908692039645e-16, 1.1454877518279781e-16, 9.035072529849695e-17, 2.0466845494432182e-16, 9.40233000229696e-17, 3.9099079230044785e-16, 9.407016844777727e-17, 1.3233763569184218e-16, 1.8211720008608247e-16, 1.3386292646644012e-16, 8.798890348357779e-17, 9.772217214895495e-17, 1.089425164926868e-16, 1.0597030495919334e-16, 2.1743754482460152e-16, 1.1528436191742344e-16, 3.974134462705078e-16, 1.3745118807521403e-16, 2.2949201048702925e-16, 1.984468153819858e-16, 1.0102792698850062e-16]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
california,ridge,1000,6,8,b4_antithetic,1.5381215712239942e-15,9.574076230566867e-16,1.9226519640299927e-16,1.1967595288208583e-16,1.221199928659266e-15,1.9067163118955304e-15,7.508631660323221,1.0,0.0,1.0,1.0,0.9999999999999998,0.0,1.0,0.0,1.0,0.0,1.6547956608611361e-16,0.0,1000.0,0.08351806333424368,0.0012354699206598967,1000.0,"[2.197083995994174e-15, 1.0901867037934748e-15, 1.7672167612928461e-15, 1.0630746381355005e-15, 7.180902236433826e-16, 8.336334047656305e-16, 2.872865353938979e-15, 2.342165505120104e-15, 3.2541953955511317e-15, 3.3500751565725665e-15, 9.040661664897325e-16, 1.2383529474814201e-15, 7.583608872498991e-16, 5.87259650376651e-16, 1.515779481862664e-15, 1.594518418114806e-15, 2.049406743403461e-15, 1.1105493402290036e-15, 1.8830519964915468e-15, 8.743836886114859e-16, 5.219495072335708e-16, 2.686270077187469e-15, 6.552468758446314e-16, 2.0695303573352116e-15, 1.2770381718325987e-15, 5.688034906658365e-16, 9.714633096616392e-16, 4.2170399031962e-15, 6.814958005283365e-16, 4.904931841158837e-16]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
