dataset,model,n_budget,instance_idx,M,method,mse,mse_std,mse_norm,mse_norm_std,mse_ci_lower,mse_ci_upper,mse_ratio_b2,spearman_mean,spearman_std,spearman_ci_lower,spearman_ci_upper,kendall_mean,kendall_std,top3_mean,top3_std,top5_mean,top5_std,variance,n_exploration,n_estimation,time_mean,time_std,n_coal_final,mse_per_run,spearman_per_run,kendall_per_run,top3_per_run,top5_per_run
california,ridge,5000,8,8,b3_is,4.4300543868820015e-15,1.6586827892958906e-15,5.537567983602502e-16,2.0733534866198633e-16,3.835520552072909e-15,4.975713358351601e-15,2.0298924742594933,1.0,0.0,1.0,1.0,0.9999999999999998,0.0,1.0,0.0,1.0,0.0,1.4151257816814062e-16,0.0,5000.0,0.5689726899989183,0.008462117611014027,5000.0,"[7.499762296960277e-15, 3.2221286027649078e-15, 2.574320162864076e-15, 1.768940523390614e-15, 5.166688309052304e-15, 4.864115765202664e-15, 3.5218135876332237e-15, 6.887245888248988e-15, 5.138303270790434e-15, 5.860340944073113e-15, 8.935687202883985e-15, 3.65102270833943e-15, 6.001567787126131e-15, 3.481719735575659e-15, 4.430467690173343e-15, 3.663278006252333e-15, 5.162775059375081e-15, 3.014087872987421e-15, 4.1578280753811156e-15, 3.0096146263677428e-15, 5.5991528058004285e-15, 4.153050241962924e-15, 5.333908106825579e-15, 2.0517154785849565e-15, 2.4377226074728127e-15, 1.8074773783939893e-15, 3.674957652863876e-15, 5.311866715088883e-15, 5.274181364332488e-15, 5.245891139691258e-15]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
california,ridge,5000,8,8,b4_antithetic,1.2450585821769644e-14,5.290621339797483e-15,1.5563232277212055e-15,6.613276674746854e-16,1.07612592113804e-14,1.4467489106752774e-14,5.704975210816825,1.0,0.0,1.0,1.0,0.9999999999999998,0.0,1.0,0.0,1.0,0.0,9.139805567045849e-16,0.0,5000.0,0.4348233633354539,0.008096188103096603,5000.0,"[9.898555142082347e-15, 6.578089999387116e-15, 1.5552731679119235e-14, 2.836185635433105e-15, 1.2219085525812939e-14, 1.5314299101331596e-14, 3.806168352113427e-15, 8.390739468774522e-15, 1.2072599725505356e-14, 1.08085305058323e-14, 7.294472292687489e-15, 8.990022086247444e-15, 1.4715954867309947e-14, 1.2200520418038932e-14, 4.292371050966612e-15, 1.124543774751946e-14, 1.7919300631955882e-14, 1.90566259905083e-14, 1.839779590417069e-14, 1.0784701071819888e-14, 1.0374429851691982e-14, 1.8751962444290743e-14, 1.8878137558325105e-14, 2.782091948638431e-14, 1.3788214607722489e-14, 1.2009371851601524e-14, 1.7704719494115832e-14, 8.137634774128023e-15, 1.227831369093889e-14, 1.1399683697273836e-14]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
california,ridge,5000,9,8,abc_shap,4.04744865442573e-16,2.8483095799223654e-16,5.0593108180321627e-17,3.560386974902957e-17,3.16048799055987e-16,5.153987486836492e-16,2.6472162337132192,1.0,0.0,1.0,1.0,0.9999999999999998,0.0,1.0,0.0,1.0,0.0,3.615163067721503e-17,2496.0,2504.0,0.5927730833316066,0.01692350573549022,2496.0,"[1.4162792381635094e-16, 3.4150774698036235e-16, 3.3424430075986026e-16, 4.2056015534090466e-16, 1.3228451607029155e-16, 1.0382356218788418e-16, 3.5785555784756316e-16, 7.889341359171342e-16, 2.9792166655460445e-16, 3.409727186517293e-16, 1.726674136942229e-16, 6.499162315944543e-16, 1.6071185150112173e-16, 1.4603167047512872e-15, 3.8185741283366645e-16, 5.076635388595803e-16, 8.332297680571836e-16, 3.989981564684257e-16, 2.906452787265871e-16, 5.379213767286657e-16, 4.0871188503836067e-16, 1.06768214351723e-16, 2.6887110303700697e-16, 2.850800609671055e-16, 6.38127663302029e-16, 4.845465802968507e-16, 7.756364651728181e-16, 1.551793943437721e-16, 3.0813276822865547e-16, 5.763181119698979e-17]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
california,ridge,5000,9,8,b1_uniform,8.628519089020406e-16,4.264708594219959e-16,1.0785648861275507e-16,5.3308857427749487e-17,7.00095238443057e-16,1.0110127982370394e-15,5.643445477778415,1.0,0.0,1.0,1.0,0.9999999999999998,0.0,1.0,0.0,1.0,0.0,7.433047947953532e-17,0.0,5000.0,0.4561133866664022,0.00887594941657732,5000.0,"[7.90417915438606e-16, 4.766684128682843e-16, 7.204637670983559e-16, 1.2657692225409346e-15, 1.15849290544556e-15, 3.268479578621984e-16, 6.764146527800171e-16, 2.4174439292823976e-16, 1.5596417813092165e-15, 1.790087432529691e-15, 1.2459223055997188e-15, 7.817621477333244e-16, 7.745310642207757e-16, 1.3044846833200554e-15, 4.6089420149814e-16, 6.812150354608786e-16, 3.066069716623886e-16, 1.2015348625999478e-15, 1.1578226589705094e-15, 5.12239148230212e-16, 1.1715418595958312e-15, 6.877771970624588e-16, 5.515545409919765e-16, 3.2008267931571077e-16, 1.117357085893619e-15, 3.419604073955053e-16, 1.4661191465626648e-15, 1.2654080195938673e-15, 1.2097258184021305e-15, 3.204689921503955e-16]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
california,ridge,5000,9,8,b2_stratified,1.5289452379749202e-16,7.807289186907532e-17,1.9111815474686502e-17,9.759111483634415e-18,1.2702667570849937e-16,1.822375684792483e-16,1.0,1.0,0.0,1.0,1.0,0.9999999999999998,0.0,1.0,0.0,1.0,0.0,1.5078837680764398e-17,0.0,5000.0,0.4667559766647173,0.013090784064101725,5000.0,"[1.6968490917734188e-16, 4.169648233632726e-16, 1.58971858132011e-16, 1.118978342038495e-16, 7.481384846515391e-17, 1.554745337669272e-16, 2.532431472286871e-16, 4.7083411371469284e-17, 1.2808012077723244e-16, 1.3932650292414357e-16, 1.506275726196441e-16, 4.667389414005533e-17, 1.1023728016198857e-16, 1.4737603712558543e-16, 1.9906804528785587e-16, 2.2468716685644523e-16, 9.634893613886448e-17, 1.727641307773493e-16, 4.055948300319786e-17, 1.4571116871321676e-16, 1.3827409710807031e-16, 3.1785698769067177e-16, 1.9126909860528797e-16, 9.016900538078538e-17, 1.3004962896861057e-16, 1.621141544522227e-16, 7.835393350891564e-17, 1.1205288358143543e-16, 2.276980622744395e-16, 1.494031581200289e-16]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
california,ridge,5000,9,8,b3_is,2.221311895132477e-16,1.0260590717921948e-16,2.776639868915596e-17,1.2825738397402435e-17,1.869115240412335e-16,2.586917877222462e-16,1.452839408476521,1.0,0.0,1.0,1.0,0.9999999999999998,0.0,1.0,0.0,1.0,0.0,9.88756369399474e-18,0.0,5000.0,0.573786460000944,0.01581282022174905,5000.0,"[1.879189757061347e-16, 1.3158174256569305e-16, 3.2393606967798694e-16, 2.399096090901739e-16, 3.267831100998984e-16, 1.7762820148732485e-16, 1.3531656872859399e-16, 1.9788344578181514e-16, 1.3802257745685264e-16, 1.2937463556738315e-16, 2.886900514758935e-16, 1.6849164608786438e-16, 4.4239722912635603e-16, 2.5204239558060317e-16, 9.095525525844303e-17, 1.237516733987543e-16, 1.9881075272704958e-16, 1.2080273645119322e-16, 1.5372526919069162e-16, 2.722562709808652e-16, 5.672835359828664e-16, 1.7707907583062947e-16, 2.7533308375413577e-16, 2.3659508934189914e-16, 1.0251522071909812e-16, 2.447382443887853e-16, 1.7098221498628754e-16, 3.375985060112802e-16, 2.607808810215977e-16, 1.9075161692127944e-16]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
california,ridge,5000,9,8,b4_antithetic,1.1469606867992478e-15,5.500598485288082e-16,1.4337008584990598e-16,6.875748106610102e-17,9.574429804850675e-16,1.341002143966204e-15,7.5016466143574325,1.0,0.0,1.0,1.0,0.9999999999999998,0.0,1.0,0.0,1.0,0.0,8.106154505015227e-17,0.0,5000.0,0.43715811666237037,0.011123545963083162,5000.0,"[1.5228561112136923e-15, 1.2568559146404567e-15, 2.61631001658404e-15, 1.068217885746304e-15, 1.444028461806725e-15, 9.449263694191353e-16, 9.709159066016601e-16, 8.104955733493154e-16, 1.7180257647164871e-15, 1.4773338295571307e-15, 6.685034299722826e-16, 1.611978500469117e-15, 7.542910903985326e-16, 4.1992385440382776e-16, 1.244740119264583e-15, 2.962232399765292e-16, 1.298123868797135e-15, 1.27178091809304e-15, 1.0147361513171546e-15, 1.5093202918983235e-15, 2.9162715360283996e-16, 1.0130921435923391e-15, 7.881839442720508e-16, 9.092156245184032e-16, 7.134248589095152e-16, 1.7867774218492654e-15, 7.919816397870184e-16, 5.627523096903801e-16, 1.072260603810397e-15, 2.559917605719755e-15]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
california,rf,5000,0,8,abc_shap,0.005258379503441832,0.00512594461596498,0.000657297437930229,0.0006407430769956225,0.003601581345553906,0.007216206192891126,27.55963648822914,0.9587301587301587,0.04300386407664782,0.942063492063492,0.973015873015873,0.8976190476190473,0.09877365958424539,1.0,0.0,0.9133333333333333,0.09910712498212336,0.00046129400621880423,2496.0,2504.0,53.39218315999994,4.468070342442845,2496.0,"[0.020920966683124324, 0.011221463421531583, 9.957264004094654e-05, 0.0032435374694216187, 0.0038198125700571223, 0.0007724333909762366, 0.0031483793374343636, 0.010412623098847456, 0.003363794886703431, 0.003000732830646056, 0.010389770460472828, 0.006202945545654827, 0.00713452536681836, 0.0005251070205592312, 0.0021068945061267644, 0.016147073256481296, 0.0009521899425131346, 0.0029685478960601802, 0.0029386422351357785, 0.0019120155321570625, 0.0027523119770430193, 0.0027806486562039576, 0.011601210280026829, 0.006895034842783367, 0.0021865396187642034, 0.0007362913298780969, 0.012874716906722403, 0.006025233179166562, 0.0003536776554611495, 0.0002646925664427708]","[0.9047619047619048, 0.9047619047619048, 0.9761904761904763, 1.0, 1.0, 0.9761904761904763, 0.9523809523809524, 0.880952380952381, 1.0, 0.9523809523809524, 0.880952380952381, 1.0, 0.9047619047619048, 1.0, 1.0, 0.9047619047619048, 0.9761904761904763, 0.9761904761904763, 1.0, 1.0, 0.9761904761904763, 0.9761904761904763, 0.880952380952381, 0.9047619047619048, 0.9761904761904763, 0.9761904761904763, 0.9047619047619048, 0.9761904761904763, 1.0, 1.0]","[0.7857142857142856, 0.7857142857142856, 0.9285714285714285, 0.9999999999999998, 0.9999999999999998, 0.9285714285714285, 0.8571428571428571, 0.7142857142857142, 0.9999999999999998, 0.8571428571428571, 0.7142857142857142, 0.9999999999999998, 0.7857142857142856, 0.9999999999999998, 0.9999999999999998, 0.7857142857142856, 0.9285714285714285, 0.9285714285714285, 0.9999999999999998, 0.9999999999999998, 0.9285714285714285, 0.9285714285714285, 0.7142857142857142, 0.7857142857142856, 0.9285714285714285, 0.9285714285714285, 0.7857142857142856, 0.9285714285714285, 0.9999999999999998, 0.9999999999999998]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.8, 0.8, 1.0, 1.0, 1.0, 0.8, 0.8, 0.8, 1.0, 1.0, 0.8, 1.0, 0.8, 1.0, 1.0, 0.8, 1.0, 1.0, 1.0, 1.0, 0.8, 1.0, 0.8, 0.8, 1.0, 1.0, 0.8, 0.8, 1.0, 1.0]"
california,rf,5000,0,8,b1_uniform,0.0015692060866941218,0.000302800904904037,0.00019615076083676522,3.7850113113004625e-05,0.001453344143808913,0.001678674543409387,8.224349211786587,0.9785714285714284,0.01549144547297072,0.973015873015873,0.9841468253968255,0.9357142857142856,0.04647433641891217,1.0,0.0,0.9600000000000001,0.07999999999999999,2.1924465268902848e-05,0.0,5000.0,51.13504332666635,3.877545703311734,5000.0,"[0.0015879349801805978, 0.0018377423333196165, 0.0012487957205806228, 0.0020916966143115414, 0.0018712180837760508, 0.001797725937121134, 0.0016369256530336608, 0.0015561479360072295, 0.0014951585132890817, 0.0011369135702125107, 0.0017910092174874867, 0.001329312799394124, 0.0016908777015688223, 0.0020528652649771254, 0.0014498376500027869, 0.0017263254812478826, 0.0016933414336233524, 0.001272584029096564, 0.0018411513763548905, 0.002016026596879544, 0.001617633076052558, 0.0010677244317482467, 0.0010331223839248364, 0.0011945310822548967, 0.001570570777853785, 0.00130127866105748, 0.0013678064043950318, 0.0019143617117115853, 0.0017931596103403177, 0.0010924035690202942]","[0.9761904761904763, 0.9761904761904763, 0.9761904761904763, 0.9761904761904763, 0.9761904761904763, 0.9761904761904763, 1.0, 0.9761904761904763, 0.9761904761904763, 0.9761904761904763, 0.9523809523809524, 1.0, 0.9523809523809524, 0.9523809523809524, 1.0, 0.9761904761904763, 0.9761904761904763, 0.9761904761904763, 0.9761904761904763, 1.0, 1.0, 0.9761904761904763, 0.9761904761904763, 1.0, 0.9761904761904763, 1.0, 0.9761904761904763, 0.9523809523809524, 0.9523809523809524, 1.0]","[0.9285714285714285, 0.9285714285714285, 0.9285714285714285, 0.9285714285714285, 0.9285714285714285, 0.9285714285714285, 0.9999999999999998, 0.9285714285714285, 0.9285714285714285, 0.9285714285714285, 0.8571428571428571, 0.9999999999999998, 0.8571428571428571, 0.8571428571428571, 0.9999999999999998, 0.9285714285714285, 0.9285714285714285, 0.9285714285714285, 0.9285714285714285, 0.9999999999999998, 0.9999999999999998, 0.9285714285714285, 0.9285714285714285, 0.9999999999999998, 0.9285714285714285, 0.9999999999999998, 0.9285714285714285, 0.8571428571428571, 0.8571428571428571, 0.9999999999999998]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 0.8, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8, 0.8, 1.0, 0.8, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8, 0.8, 1.0]"
california,rf,5000,0,8,b2_stratified,0.00019080003125903757,0.00012752520485808725,2.3850003907379696e-05,1.5940650607260906e-05,0.00014754645471980074,0.0002367763420657388,1.0,0.9888888888888888,0.01187827741832993,0.9849206349206348,0.9928571428571428,0.9666666666666663,0.03563483225498985,1.0,0.0,1.0,0.0,2.2117250370584303e-05,0.0,5000.0,52.23358846999957,3.7400055951794826,5000.0,"[0.00030618501232179137, 0.00029593444321834677, 2.480466810494341e-05, 5.515753807589794e-05, 0.00048460624431766284, 0.0004080851762637747, 0.0003006914891643987, 8.503759873924692e-05, 5.205512144535308e-05, 0.0001387847091425849, 0.0001151188930261626, 0.000137997088809776, 0.00013398000457001368, 0.00010347865248314526, 0.0002847458905894314, 2.8904257582062565e-05, 0.00015720380906734084, 5.5035405982879046e-05, 0.0003071572746862485, 7.827115923187811e-05, 0.0002765188029186207, 0.00043697201787448373, 0.00015286086553037783, 8.998110240194657e-05, 7.905458486111072e-05, 0.000270782306201958, 0.00022686093758571356, 0.00013108212357096276, 0.00013602930701166056, 0.0003706244529913556]","[0.9761904761904763, 0.9761904761904763, 1.0, 0.9761904761904763, 1.0, 0.9761904761904763, 0.9761904761904763, 1.0, 1.0, 1.0, 0.9761904761904763, 1.0, 1.0, 1.0, 1.0, 0.9761904761904763, 0.9761904761904763, 1.0, 1.0, 0.9761904761904763, 0.9761904761904763, 0.9761904761904763, 1.0, 1.0, 1.0, 0.9761904761904763, 1.0, 0.9761904761904763, 1.0, 0.9761904761904763]","[0.9285714285714285, 0.9285714285714285, 0.9999999999999998, 0.9285714285714285, 0.9999999999999998, 0.9285714285714285, 0.9285714285714285, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9285714285714285, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9285714285714285, 0.9285714285714285, 0.9999999999999998, 0.9999999999999998, 0.9285714285714285, 0.9285714285714285, 0.9285714285714285, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9285714285714285, 0.9999999999999998, 0.9285714285714285, 0.9999999999999998, 0.9285714285714285]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
